roi_name	perm_00000	perm_00001	perm_00002	perm_00003	perm_00004	perm_00005	perm_00006	perm_00007	perm_00008	perm_00009	perm_00010	perm_00011	perm_00012	perm_00013	perm_00014	perm_00015	perm_00016	perm_00017	perm_00018	perm_00019	perm_00020	perm_00021	perm_00022	perm_00023	perm_00024	perm_00025	perm_00026	perm_00027	perm_00028	perm_00029	perm_00030	perm_00031	perm_00032	perm_00033	perm_00034	perm_00035	perm_00036	perm_00037	perm_00038	perm_00039	perm_00040	perm_00041	perm_00042	perm_00043	perm_00044	perm_00045	perm_00046	perm_00047	perm_00048	perm_00049	perm_00050	perm_00051	perm_00052	perm_00053	perm_00054	perm_00055	perm_00056	perm_00057	perm_00058	perm_00059	perm_00060	perm_00061	perm_00062	perm_00063	perm_00064	perm_00065	perm_00066	perm_00067	perm_00068	perm_00069	perm_00070	perm_00071	perm_00072	perm_00073	perm_00074	perm_00075	perm_00076	perm_00077	perm_00078	perm_00079	perm_00080	perm_00081	perm_00082	perm_00083	perm_00084	perm_00085	perm_00086	perm_00087	perm_00088	perm_00089	perm_00090	perm_00091	perm_00092	perm_00093	perm_00094	perm_00095	perm_00096	perm_00097	perm_00098	perm_00099
DefaultB_PFCd_3_L	2.09283	0.112273	0.565477	-0.453143	-0.971826	0.662388	-0.892475	-1.319419	-0.752784	0.391744	-0.659907	-0.214028	1.608662	1.096039	-0.082984	-0.262312	1.140217	0.019427	-1.003479	1.572755	1.137015	-0.359337	0.157489	-0.257786	1.338934	-0.113482	-0.208587	-0.616506	0.589039	2.109257	-0.117013	-0.82572	-1.10312	0.619869	0.145757	-0.788611	-1.233218	1.607039	1.717044	1.356448	1.440402	2.161476	0.733174	-0.76428	-0.86623	0.627098	0.556249	0.863154	-0.43813	-0.109085	0.93096	1.429888	-0.335021	-0.171361	1.44912	1.937725	0.297533	-1.28541	-0.266443	-0.004994	0.26611	-1.045208	-0.754416	-0.418067	1.233734	-0.94571	-0.692457	-0.454745	-0.593927	0.447019	-0.179444	-0.890505	2.687354	0.697544	-1.331433	-0.95518	0.351649	0.248116	-0.356747	0.724923	0.205489	0.879261	0.051639	0.466917	-0.556901	1.442972	-1.110832	-0.577054	0.13794	-0.625932	-0.964407	0.295586	-1.174881	0.54188	1.68775	2.02351	0.28426	-0.431726	1.579906	1.268895
DefaultB_PFCd_4_L	2.09283	0.274923	-1.28368	-0.103305	-0.971826	0.662388	-0.946734	-1.319419	-0.752784	0.527377	-1.188543	-0.562111	1.608662	1.096039	-0.082984	-0.262312	-0.117506	0.019427	-1.003479	-0.416882	2.301362	-0.359337	0.157489	-0.257786	-0.165487	-0.113482	-0.208587	-0.616506	0.589039	0.629147	-0.117013	-0.82572	-1.10312	0.619869	0.145757	-1.220232	-1.233218	1.607039	0.437495	-0.225311	1.440402	2.161476	-0.689948	-0.701138	-0.86623	-1.206522	0.556249	0.863154	-0.902633	-0.109085	-0.087805	0.080897	-0.051059	-0.171361	-0.236084	1.937725	-0.612584	-1.316109	-0.266443	-0.004994	2.646767	-1.045208	-0.55492	-0.418067	1.233734	-0.94571	-0.692457	-0.454745	-0.928633	0.447019	-0.179444	-0.799004	2.687354	0.697544	-1.331433	-0.95518	0.351649	0.248116	-0.356747	0.473906	-0.619959	0.879261	0.051639	0.466917	-0.556901	1.442972	-1.110832	-0.577054	-1.009687	-0.625932	-1.431625	-0.4112	-1.174881	0.54188	1.68775	-0.640332	0.28426	-0.431726	1.579906	-0.368066
DefaultB_PFCl_1_L	1.796117	-1.018083	2.633297	2.574901	-0.450437	-0.591862	0.951842	0.100671	-0.628963	-1.431931	-1.170663	-0.734038	-0.794995	1.995615	0.406844	2.307152	-0.577424	2.362935	-1.003479	0.018626	2.301362	-1.014071	-0.389709	-0.342164	0.244466	1.026724	-0.784327	-1.044513	-0.703197	1.55142	-0.117013	1.533497	-1.059114	1.637713	-0.171465	-0.307521	2.034129	0.514632	1.704869	-0.77511	-0.210293	2.133954	1.679114	0.611517	1.951132	-1.191494	-0.529724	0.045323	-1.107267	-0.244549	0.671151	2.488086	-1.04886	-0.875107	2.14171	2.043961	2.994713	-2.26899	-0.770819	-0.86073	2.646767	-1.011119	0.185782	-0.418067	0.769029	-0.8815	0.78519	-0.983363	-0.663335	-0.654087	-0.766308	-0.890505	1.474304	-0.957947	0.46516	-1.131008	-0.169974	1.61508	-0.690756	1.730315	-0.619959	-0.085416	1.845517	-0.830986	-1.134506	-0.655779	-0.097108	-1.149101	-1.302434	1.178435	-1.502734	0.617341	-0.260701	0.143427	1.935342	0.758485	-0.434157	-0.764502	0.483508	-0.367799
DefaultB_PFCv_1_L	-0.471983	-0.942174	-0.839795	0.161311	-0.98254	-1.139372	-1.183474	0.861149	-0.752784	-0.715487	-0.538154	-0.993352	-1.296508	-0.595969	-0.481407	-0.505996	-1.097673	0.019427	-0.787842	-1.151069	-0.524998	-0.340426	-0.389709	-0.257786	-1.002105	1.026724	1.953403	-0.660751	0.611816	-0.954966	-1.574138	-1.000872	-1.10312	0.406088	-0.888903	1.901942	-1.19973	-1.001991	-0.012997	-0.575256	-1.028698	-0.201395	-1.234347	-0.701138	-0.86623	-0.61156	-0.54821	-0.706121	-0.642865	-0.244549	2.243278	-1.177605	-1.201596	-0.823445	-0.884079	-0.207704	-0.71434	-2.26899	-0.566942	-0.86073	-0.792327	-1.045208	-0.909531	-0.809665	-1.14172	-0.8815	-1.00544	-0.639766	-1.035147	-0.654087	-0.841353	-0.890505	0.201165	-1.010181	-0.936137	-1.131008	-1.765116	-0.485749	-0.356747	0.473906	-1.33193	-0.211481	-0.542079	-0.843744	-0.630008	-0.655779	-0.097108	-1.262356	-0.383834	-0.625932	-0.139798	-0.4112	-0.622095	-1.002594	-0.291506	-0.640332	-0.015112	-1.341163	-0.158118	-1.156184
DefaultB_PFCv_2_L	-0.471983	-1.434433	-1.059949	0.161311	-0.646124	-1.139372	-0.892475	0.861149	-0.696106	-1.215881	-0.538154	-0.993352	-1.296508	-0.387083	0.794494	0.179877	-0.022898	-0.891269	-1.003479	0.018626	1.368747	-0.340426	-0.632959	-1.333064	-0.750017	2.450449	-0.798612	0.630699	-1.233011	-0.954966	-1.574138	-1.23097	-1.10312	0.406088	-0.171465	-0.921751	-1.19973	-1.001991	-0.012997	-0.225311	-0.210293	-0.190681	-1.209064	0.700763	-0.228218	-1.525012	-0.54821	-0.889495	-0.43813	-0.244549	-0.024772	-1.177605	-0.526039	-0.87381	-0.140019	-0.207704	0.297533	-2.26899	-0.266443	-0.86073	-0.625402	-0.755448	-0.710927	-0.809665	-1.14172	-1.026552	-0.692457	-0.639766	-0.663335	-0.755035	-0.841353	-0.890505	-0.804606	-1.010181	-0.936137	-1.131008	-0.71032	-0.485749	-1.544735	0.549077	2.319747	-0.211481	-0.932926	-0.843744	-0.630008	-1.132494	-0.973136	-0.455831	-1.261988	-0.897268	-0.139798	-0.4112	-1.155814	-0.842548	-0.613224	-1.120246	-0.015112	-1.341163	-0.158118	-1.052553
DefaultB_Temp_1_L	-0.658093	-1.434433	0.492893	0.56902	-0.885008	-0.957698	2.30581	-1.823938	-1.086285	-1.215881	-1.170663	-0.993352	-1.081109	-0.15717	-0.347383	1.086592	-1.341257	0.177178	-1.27563	-1.102465	-0.246309	-1.166393	-0.76817	-1.333064	-0.956948	0.549692	-0.798612	-1.192134	-1.144606	-0.67781	-1.240794	0.399171	-1.298783	-0.0357	-0.273266	-1.220232	2.034129	-0.551104	0.731135	-0.940772	-1.028698	-0.477475	0.884269	-0.715361	1.510431	-1.525012	-1.015492	-1.762226	-1.147918	-0.990133	-1.450665	0.405116	-1.577799	-0.87381	-0.140019	-0.558055	1.905802	-2.26899	-0.895391	-1.250662	-0.792327	-1.093866	1.686491	-1.154411	-0.997804	-1.026552	1.59047	-1.042446	-1.035147	-1.124707	-1.537306	-0.890505	-1.167866	-0.992019	-0.936137	-1.131008	0.599437	-0.075017	-1.544735	0.831346	-1.33193	-1.045262	-0.542079	-1.23929	-1.134506	-0.655779	-0.564709	-1.262356	-1.302434	2.319506	-1.502734	-0.10201	-1.155814	-0.842548	-0.613224	-1.17301	-1.652841	-1.341163	-0.250173	-0.367799
DefaultB_Temp_2_L	-0.658093	-1.434433	0.492893	0.161311	-0.885008	-0.957698	2.30581	-1.823938	-1.086285	-1.215881	-1.170663	-0.993352	-1.081109	-0.15717	-0.347383	1.086592	-1.341257	0.177178	-1.27563	-1.102465	-0.524998	-1.166393	-0.168955	-1.333064	-0.956948	2.450449	-0.880058	-1.192134	-1.144606	-0.67781	-1.240794	0.295732	-1.298783	2.260072	-0.273266	-0.709334	2.178846	-0.551104	-0.012997	-0.940772	-1.028698	0.385199	1.218014	-0.715361	1.510431	-0.346335	-1.015492	-1.762226	-1.147918	-0.990133	-1.450665	0.303599	-1.577799	-0.87381	-0.140019	-0.558055	0.595082	-2.26899	-0.895391	-1.250662	-0.792327	0.724551	2.391556	-1.154411	-0.997804	-1.026552	1.59047	-1.042446	-1.035147	-1.124707	-1.537306	-0.890505	-1.167866	-1.135428	-0.936137	-1.131008	0.599437	0.136044	-1.544735	0.831346	-1.33193	-1.045262	-0.542079	-1.23929	-1.134506	-0.655779	1.634615	-1.262356	-1.302434	1.97156	-1.502734	-0.10201	-1.155814	-0.842548	-0.613224	-1.060135	-1.652841	-1.056421	0.218382	-0.367799
DefaultB_TempPole_1_L	-0.658093	-1.434433	0.492893	0.622129	-0.885008	-0.957698	0.951842	-1.823938	-1.086285	-1.215881	-1.170663	-0.993352	-1.081109	-0.15717	0.794494	0.179877	-1.341257	-0.275682	-1.27563	-1.102465	-0.524998	-1.166393	-0.613424	-1.333064	-0.956948	2.450449	-1.064581	-1.192134	-1.144606	-0.67781	-1.240794	0.399171	-1.298783	0.406088	-0.273266	-0.709334	2.178846	-0.551104	0.068598	-0.940772	-1.028698	0.385199	1.218014	-0.715361	1.562674	-0.346335	-1.015492	-1.762226	-1.147918	-0.990133	-1.450665	0.405116	-1.577799	-0.87381	-0.140019	-0.558055	1.174727	-2.26899	-0.895391	-1.250662	-0.792327	0.724551	2.391556	-1.154411	-0.997804	-1.026552	1.59047	-1.042446	-1.035147	-1.124707	-1.537306	-0.890505	-1.167866	-1.135428	-0.936137	-1.131008	0.599437	0.136044	-1.544735	-0.026758	-1.33193	-1.045262	-0.542079	-1.23929	-1.134506	-0.655779	1.634615	-1.262356	-1.302434	-0.625932	-1.502734	-0.10201	-1.155814	-0.842548	-0.613224	-1.060135	-1.652841	-1.056421	0.218382	-0.367799
DefaultB_TempPole_2_L	-0.658093	-1.434433	-0.688	0.622129	-0.885008	-0.957698	0.951842	-1.823938	-1.086285	-1.215881	-1.170663	-0.993352	-1.081109	-0.15717	-1.051533	0.179877	-1.341257	0.177178	-1.27563	-1.102465	-0.524998	-1.166393	-0.613424	-1.333064	-0.956948	2.450449	-1.064581	-1.083835	-1.144606	-0.768802	-1.574138	0.399171	-1.298783	0.406088	-0.273266	-0.709334	2.178846	-1.047805	0.068598	-0.940772	-1.028698	-0.201395	0.444903	-0.715361	1.562674	-1.525012	-1.015492	-1.762226	-1.147918	-0.990133	-1.450665	-0.424692	-1.577799	-0.87381	1.696332	-0.558055	1.174727	-2.26899	-0.895391	-1.250662	-0.792327	0.724551	1.280199	-1.154411	-0.997804	-1.026552	1.59047	-1.042446	-1.035147	-1.124707	-1.537306	-0.890505	-1.167866	-0.957947	-0.936137	-1.131008	0.599437	0.136044	-1.544735	-0.026758	-1.33193	1.014126	-0.542079	-1.23929	-1.134506	-0.655779	-0.564709	-1.262356	-1.302434	2.319506	-1.502734	-0.10201	-1.155814	-0.842548	-0.613224	-1.17301	-1.652841	-1.341163	-0.250173	-0.367799
DefaultC_IPL_1_L	-0.658093	-1.434433	-0.688	0.56902	-0.885008	-1.263605	2.30581	-1.823938	-1.086285	-1.215881	-1.170663	-0.993352	-1.030293	-0.595969	-1.051533	0.735437	-1.341257	-0.757789	-1.27563	-1.102465	-0.524998	-1.166393	-0.720847	-1.333064	-0.956948	-0.80582	-1.064581	-1.083835	-1.144606	-0.768802	-1.574138	0.399171	-1.298783	2.260072	-0.273266	-1.220232	2.034129	-1.047805	-0.012997	-0.547852	-1.028698	-0.384487	-1.234347	-0.715361	1.510431	-1.525012	-0.400028	-1.762226	-1.147918	-0.990133	-1.450665	0.303599	-1.577799	-0.87381	-0.140019	-0.558055	1.174727	-2.26899	-0.895391	-1.250662	0.26611	-1.093866	-0.218981	-1.154411	-0.997804	-1.026552	-0.258611	-0.876675	-1.035147	-0.881046	-1.537306	-0.890505	-1.167866	-1.135428	-0.936137	-1.131008	0.599437	0.136044	-1.544735	-0.026758	-1.33193	-1.045262	-0.542079	-1.23929	-1.134506	-0.655779	-1.110832	-1.262356	-0.548525	-0.85882	-1.502734	-0.058133	-1.155814	-0.842548	-0.613224	-1.060135	-1.652841	-1.341163	-0.158118	-0.367799
DefaultC_PFCd_1_L	2.09283	0.112273	0.565477	-0.103305	-0.212053	0.662388	-0.892475	0.100671	-0.628963	-1.438103	-0.659907	-0.214028	0.425607	1.096039	0.406844	-0.262312	-0.577424	1.890067	-1.003479	1.572755	1.137015	-0.359337	-0.612412	2.000957	0.244466	0.053412	-0.208587	-0.133468	-0.703197	2.109257	-0.40613	0.751771	-1.059114	-0.625797	-0.171465	-0.788611	0.692606	1.790992	1.704869	-0.547852	-0.210293	2.554493	0.733174	-0.76428	1.951132	0.109068	-0.529724	0.045323	-0.642865	-0.244549	0.671151	1.429888	-0.051059	-0.171361	1.44912	0.34335	0.297533	-1.28541	-0.266443	-0.86073	2.646767	-0.402188	-0.55492	-0.418067	-0.997804	-0.94571	-0.692457	-0.454745	-0.593927	-0.654087	-0.179444	-0.890505	2.687354	0.697544	0.46516	-0.95518	0.351649	1.097918	-0.690756	0.724923	-0.619959	-0.085416	1.177987	-0.830986	-1.134506	1.442972	-0.097108	-0.641344	-1.302434	-0.236624	-0.964407	1.504623	-0.710826	0.143427	1.68775	2.02351	0.28426	-0.431726	1.579906	1.268895
DefaultC_PFCd_2_L	2.09283	0.112273	0.565477	-0.103305	-0.450437	0.662388	-0.892475	0.100671	-0.628963	0.391744	-0.659907	-0.734038	-0.208679	-0.507278	0.406844	-0.262312	-0.577424	1.013102	-1.003479	1.572755	2.301362	-0.359337	0.157489	2.000957	0.244466	0.053412	-0.208587	-0.616506	-0.703197	2.109257	-0.117013	0.751771	-1.10312	0.619869	0.145757	-0.788611	0.158788	1.790992	1.717044	-0.77511	-0.210293	2.554493	0.733174	-0.76428	-0.86623	0.109068	0.556249	0.045323	-0.902633	-0.244549	0.671151	1.429888	-0.051059	-0.171361	1.44912	0.34335	0.297533	-1.28541	-0.266443	-0.004994	2.646767	-0.402188	-0.55492	-0.418067	1.233734	-0.94571	-0.692457	-0.454745	-0.593927	-0.654087	-0.179444	-0.890505	2.687354	0.697544	0.46516	-0.95518	-0.169974	1.097918	0.376325	0.724923	-0.619959	-0.085416	2.352235	-0.830986	-1.134506	1.442972	-1.110832	-1.149101	-1.302434	-0.236624	-0.964407	0.295586	-1.174881	0.54188	1.68775	-0.507908	0.28426	-0.431726	1.579906	-0.368066
DefaultC_PHC_1_L	-0.256047	0.217532	0.239984	0.161311	-0.646124	-0.798311	-0.946734	-0.833765	-0.696106	-1.165755	-1.188543	-0.562111	-1.030293	-0.73711	0.794494	2.307152	-0.669642	-0.796063	0.38283	0.018626	-0.524998	-0.340426	0.055657	-0.342164	-1.060233	1.026724	-0.798612	-0.660751	0.022253	-0.220512	-1.282276	0.751771	0.306271	0.406088	-0.888903	-0.921751	-0.851127	-0.395981	0.437495	-0.547852	0.189684	-0.190681	-1.070484	-0.701138	0.675574	-0.61156	-0.435465	-0.706121	1.214767	1.123488	0.93096	-0.021069	-0.526039	0.532697	1.696332	-0.64653	-0.71434	-1.28541	-0.566942	-0.60689	-0.744316	-0.237809	0.190695	-0.809665	-1.522078	-0.840688	-1.00544	-0.876675	-0.669363	-0.755035	0.596634	-0.38412	-0.804606	-0.992019	2.277081	0.373112	0.599437	-0.485749	-0.147829	0.549077	-1.154847	-1.125186	-0.191775	0.42826	-0.630008	-0.655779	-0.313005	-1.034724	-1.261988	0.92381	-0.34246	-1.60632	-0.486996	-0.651663	-0.291506	-0.507908	0.736974	-0.06265	-0.494292	-0.830613
DefaultC_PHC_2_L	-0.471983	-1.434433	-0.688	-0.634973	-0.98254	-1.139372	2.30581	-1.319419	-0.696106	0.527377	-1.188543	-0.689786	1.608662	-0.507278	-0.082984	0.397732	2.193893	-0.757789	-0.454853	-1.102465	-0.75659	0.06139	-0.648247	-0.342164	-0.165487	0.549692	-0.798612	-0.235976	-1.144606	-0.954966	-1.240794	0.399171	-1.10312	-0.461924	-0.888903	-0.921751	-1.181191	-1.001991	0.731135	-0.693647	-0.702884	-0.384487	-1.209064	-0.701138	-0.162408	-0.61156	1.008346	-1.762226	-1.147918	-0.990133	-1.371799	-1.177605	-1.577799	-0.875107	0.59159	-1.080903	0.595082	-2.26899	-0.537645	-0.60689	-0.945942	-1.091376	-0.014135	-0.526517	-1.522078	-0.8815	-0.258611	-0.876675	-0.669363	-1.000899	-0.841353	-0.890505	0.201165	0.26695	-0.936137	-1.131008	-0.918924	-0.075017	-0.356747	-0.026758	-0.619959	-1.045262	-0.932926	0.42826	0.358125	-0.655779	1.499017	-0.577054	-1.261988	-0.85882	1.588455	-0.058133	-0.622095	-1.127269	-0.816627	-1.120246	0.736974	1.211181	-0.250173	-1.052553
DefaultC_RSC_1_L	-0.256047	0.072396	-1.240739	0.161311	-0.212053	-0.798311	-0.457221	-0.915388	-0.696106	0.882871	-1.188543	-0.689786	-0.603465	-0.51949	-1.051533	0.262201	-1.097673	-0.796063	-0.787842	-1.151069	-0.75659	-0.340426	-0.720649	-0.257786	-1.060233	-0.113482	-0.828203	-1.083835	0.022253	-0.220512	-1.574138	0.399171	-1.10312	-0.214945	0.145757	-1.220232	0.881619	-0.395981	0.437495	-0.547852	-0.702884	-0.190681	-1.070484	-0.701138	-0.876227	-0.61156	-0.529724	-0.074745	-0.498287	-0.109085	-1.371799	1.429888	-0.526039	-0.855951	-0.884079	-0.207704	-0.848373	-1.28541	-0.730133	-0.550756	-0.516637	-1.045208	-0.710927	-0.659757	-0.891123	-0.512763	-1.673618	-0.577914	-0.669363	-0.505128	-1.537306	-0.799004	-0.089545	-1.010181	-1.331433	-0.412139	-0.71032	-0.350371	-1.031369	0.473906	-0.471545	0.436769	0.051639	0.466917	-0.630008	-0.655779	-0.652822	-1.034724	-1.261988	-0.625932	-0.868404	-0.058133	-1.174881	-1.002594	-0.291506	-0.507908	0.736974	-1.056421	-0.19004	-0.830613
DefaultC_RSC_2_L	-0.256047	0.217532	-1.240739	0.161311	-0.990831	0.662388	-0.457221	-0.915388	-0.752784	-1.165755	-1.188543	-0.689786	-0.603465	-0.51949	-0.481407	0.179877	-1.097673	-0.796063	-0.454853	-1.151069	-0.524998	-0.340426	-0.720649	-0.257786	-1.060233	-0.113482	-0.798612	-0.660751	-0.703197	-0.220512	-1.574138	-0.82572	-1.10312	0.406088	0.145757	-0.921751	-1.233218	-0.395981	0.437495	-0.225311	-0.702884	-0.15702	-1.070484	-0.701138	-0.86623	-1.206522	-0.400028	-1.371704	-1.050126	-0.109085	-1.371799	0.080897	-0.526039	-0.855951	-0.884079	-0.64653	-0.317342	-1.316109	-0.730133	-0.550756	-0.516637	-1.045208	-0.710927	-0.809665	-1.522078	-0.512763	-0.933021	-0.876675	-0.669363	-0.755035	-1.378112	-0.558459	-0.804606	-0.992019	-1.331433	-0.98036	-0.71032	-0.633209	-0.356747	0.473906	-1.019289	0.436769	0.051639	-0.843744	-0.457406	-0.655779	-0.652822	-1.149101	-1.261988	-0.7726	-0.882175	0.295586	-1.174881	-1.002594	-0.291506	-0.507908	-0.015112	-1.056421	-0.19004	-0.368066
DefaultC_RSC_3_L	-0.256047	0.217532	-1.240739	0.161311	-0.990831	-0.798311	-0.457221	-0.915388	-0.752784	0.882871	-1.188543	-0.689786	-0.603465	-0.73711	0.794494	2.307152	-1.097673	-0.796063	-0.454853	-0.416882	1.368747	-1.014071	-0.720649	-0.257786	-1.060233	-0.113482	-0.798612	-0.660751	-0.703197	-0.220512	-1.282276	-0.82572	-1.10312	0.406088	0.145757	-0.921751	-0.851127	-0.395981	0.437495	-0.547852	-0.702884	-0.15702	-1.070484	-0.701138	-0.876227	-0.61156	-0.529724	-1.371704	-0.902633	-0.109085	-1.371799	-0.067497	-0.526039	-0.855951	-0.67813	-0.64653	-0.71434	1.011143	-0.730133	-0.550756	-0.516637	-1.045208	-0.710927	-0.809665	-1.522078	-0.512763	-0.933021	-0.876675	-0.669363	-0.505128	-1.378112	-0.558459	-0.089545	-0.992019	-1.331433	-0.98036	-0.71032	-0.633209	-0.147829	0.473906	-0.265151	0.436769	0.051639	-0.843744	-0.856147	-0.655779	-0.652822	-1.149101	-1.261988	-0.7726	-0.882175	0.295586	-0.260701	-1.002594	-0.291506	-0.507908	-0.015112	-1.056421	-0.19004	-0.368066
DefaultC_pCun_1_L	-0.256047	-0.942174	0.02352	0.622129	-0.98254	-0.798311	-0.946734	0.861149	-0.546831	0.176578	-0.538154	-0.484298	-1.030293	-0.73711	-1.051533	0.735437	-0.662166	-0.796063	0.38283	-0.371698	-0.75659	0.06139	0.055657	-0.441347	-0.750017	-0.583808	-0.798612	-0.974695	-0.02659	-0.220512	-1.095836	0.399171	0.306271	-0.12261	-0.888903	-0.921751	-1.233218	-0.395981	-0.852457	-0.693647	-0.681268	-0.190681	-1.070484	0.700763	-0.162408	1.029657	-0.435465	-0.706121	-0.498287	-0.69569	-1.011802	-0.021069	-1.297221	0.532697	-0.884079	-1.080903	-0.848373	-2.26899	-0.566942	-1.075254	-0.945942	-0.237809	0.190695	-0.809665	-1.522078	0.277136	-0.46403	-0.983363	-0.669363	-0.881046	-1.537306	-0.908193	-0.804606	-1.010181	0.768839	0.426678	-0.199639	-0.485749	-1.375319	0.549077	-0.197956	-1.125186	-0.191775	-0.520383	-0.630008	-1.132494	-0.639555	-1.034724	-1.261988	-0.557256	-0.34246	-0.969884	-0.260701	-1.002594	-0.497531	-0.556491	-1.652841	-1.341163	0.479846	1.268895
DefaultC_pCun_2_L	-0.256047	-0.942174	-0.839795	0.161311	-0.98254	-0.798311	-0.932211	-1.823938	-0.696106	-0.133532	-1.188543	2.21315	-1.030293	-0.73711	-1.051533	0.262201	-1.097673	1.013102	-1.003479	-1.151069	-0.524998	-0.340426	-0.720649	-0.257786	-1.002105	-0.113482	-0.798612	-0.974695	0.022253	-0.220512	-1.240794	-1.031971	-1.10312	-0.461924	2.600739	-1.285912	-1.233218	-0.395981	0.437495	-0.492835	-0.702884	-0.15702	-1.070484	0.700763	-1.065561	-1.525012	-0.435465	-0.706121	-0.498287	-0.109085	-1.371799	1.429888	-0.526039	-0.87381	-0.942226	-0.64653	-0.71434	-2.26899	-0.537645	-0.550756	-0.945942	-1.045208	-0.710927	-0.526517	-0.891123	-0.610981	0.011877	-0.639766	-0.669363	-0.755035	-0.766308	-0.890505	-0.804606	2.132123	-0.936137	-1.131008	-0.199639	-0.350371	-0.356747	0.549077	-1.154847	-0.284037	0.051639	0.42826	-0.856147	-0.655779	-1.110832	-1.034724	-1.261988	-0.557256	-0.882175	0.295586	-0.622095	-1.002594	-0.895562	-0.507908	-0.015112	-1.056421	1.579906	-0.368066
DefaultC_pCun_3_L	-0.256047	0.217532	0.239984	0.161311	2.071951	-0.798311	-0.932211	-0.915388	-0.696106	0.527377	-1.188543	-0.689786	-0.603465	-0.73711	-0.481407	0.262201	-1.097673	-0.796063	-1.27563	-1.151069	-0.246309	0.06139	-0.720649	-0.342164	-1.060233	-0.113482	-0.798612	-0.660751	-0.703197	-0.220512	-1.574138	-0.82572	-1.10312	0.406088	0.145757	-0.921751	-1.233218	-0.395981	0.437495	-0.225311	-0.702884	-0.190681	-1.070484	-0.701138	-0.162408	-1.206522	-0.435465	-0.386365	-1.050126	-0.109085	-1.371799	1.429888	-0.526039	-0.855951	-0.942226	1.121047	-0.667563	-2.26899	-0.730133	-0.60689	-0.516637	-1.045208	-0.710927	-0.418067	-1.522078	-0.8815	0.011877	-0.876675	-0.669363	-0.505128	-0.766308	-0.908193	-0.804606	-0.992019	-1.331433	0.373112	-0.71032	-0.785265	-0.356747	0.549077	-1.154847	-0.284037	0.051639	-0.843744	-0.457406	-0.655779	-0.652822	-1.149101	-1.261988	-0.557256	-0.139798	0.617341	-0.486996	-1.002594	-0.291506	-0.507908	0.736974	-1.056421	1.579906	1.268895
Language_IFG_1_L	1.796117	-1.018083	2.633297	2.574901	-0.450437	-0.591862	0.951842	0.100671	-0.628963	-1.165755	-1.170663	-0.734038	-0.208679	1.995615	3.209099	2.307152	-0.577424	2.362935	-1.003479	0.018626	2.301362	-1.014071	-0.197801	-0.342164	0.244466	1.026724	-0.784327	-1.044513	0.611816	1.55142	-0.429093	1.533497	-1.059114	1.637713	-0.171465	-0.307521	2.034129	-0.474157	1.704869	-0.77511	-0.702884	2.133954	0.717192	0.611517	1.951132	-1.191494	-0.529724	-1.263958	-1.107267	-0.69569	0.671151	2.488086	-0.375598	-0.875107	2.14171	2.043961	2.994713	-2.26899	-0.770819	-0.86073	0.26611	-1.011119	0.185782	-0.418067	-0.997804	-0.8815	0.78519	-0.577914	-0.663335	-0.755035	-1.378112	-0.890505	1.474304	0.26695	2.277081	-1.131008	-0.199639	1.61508	-1.031369	1.730315	-0.619959	1.014126	1.845517	-0.830986	-1.134506	-0.655779	-0.097108	-1.149101	-1.302434	1.178435	-1.502734	0.617341	-0.260701	-0.842548	1.935342	2.02351	-0.434157	-0.764502	0.483508	-0.367799
Language_IFG_2_L	1.796117	-1.018083	2.633297	2.574901	-0.450437	-0.957698	0.951842	0.100671	-0.628963	-1.165755	-1.170663	-0.734038	-0.794995	1.995615	3.209099	2.307152	-0.577424	2.362935	-1.003479	0.018626	2.301362	-1.014071	-0.197801	-0.342164	0.244466	1.026724	-0.784327	-1.044513	0.611816	1.55142	-1.282276	1.533497	-1.059114	1.637713	-0.171465	-0.307521	2.034129	-0.079557	-0.012997	-0.77511	-0.702884	2.133954	0.717192	0.611517	1.951132	-1.191494	-0.529724	-1.263958	-1.107267	-0.69569	-0.476103	2.488086	-1.04886	-0.875107	2.14171	-0.207704	2.994713	-2.26899	-0.770819	-0.86073	-0.744316	-1.011119	0.185782	-0.418067	-0.763051	-0.8815	0.78519	-0.983363	-0.663335	-0.654087	-1.378112	-0.890505	1.474304	-0.957947	2.277081	-1.131008	-0.199639	1.61508	-1.031369	1.730315	-0.619959	1.014126	1.845517	-0.830986	-1.134506	-0.655779	-0.097108	-1.149101	-1.302434	1.178435	-1.502734	0.617341	-0.260701	-0.842548	1.935342	0.758485	-0.434157	-0.764502	0.483508	-0.367799
